subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-f42cc4,A-f44180,2023-04-10,,Enterprise,14,2786,33432,False,False,False,False,annual,True
S-22014f,A-0be015,2024-10-21,,Basic,19,361,4332,False,False,False,False,annual,True
S-1acdd2,A-7a0d69,2024-10-12,,Enterprise,26,5174,62088,False,False,False,False,monthly,True
S-c85167,A-7a0d69,2024-09-16,,Basic,15,285,3420,False,False,False,False,monthly,True
S-b112eb,A-8bde0c,2024-12-19,,Basic,53,1007,12084,False,False,False,False,monthly,True
S-79bf38,A-9779ad,2024-07-29,,Enterprise,40,7960,95520,False,False,False,False,monthly,True
S-ab152e,A-3793ee,2024-07-22,,Enterprise,49,9751,117012,False,False,True,False,monthly,True
S-dbde43,A-54d94a,2023-12-17,,Pro,27,1323,15876,False,False,False,False,annual,True
S-2bbf5c,A-a09355,2024-10-17,,Enterprise,14,2786,33432,False,False,False,False,annual,True
S-dfd629,A-7da956,2024-06-15,,Basic,26,0,0,True,False,False,False,annual,True
S-233c23,A-39b19f,2024-05-11,,Pro,54,2646,31752,False,True,False,False,monthly,False
S-770d98,A-e693b6,2024-11-19,,Enterprise,55,10945,131340,False,False,False,False,annual,True
S-972512,A-de24d5,2024-12-14,,Pro,54,0,0,True,False,False,False,monthly,True
S-3965a4,A-8b25f2,2024-10-08,2024-10-18,Basic,47,893,10716,False,False,True,True,annual,True
S-632bba,A-a09355,2024-09-24,,Pro,15,735,8820,False,False,False,False,monthly,True
S-307e49,A-4c38bc,2024-06-01,,Pro,36,1764,21168,False,False,False,False,monthly,False
S-b84175,A-bb2f49,2023-10-26,,Pro,9,441,5292,False,False,False,False,monthly,True
S-83b2ee,A-7c83a1,2024-06-27,2024-12-04,Enterprise,26,5174,62088,False,False,False,True,monthly,True
S-969aac,A-37f969,2024-05-14,,Enterprise,30,5970,71640,False,False,False,False,monthly,False
S-aa5f00,A-241e75,2024-09-29,,Pro,13,637,7644,False,False,True,False,annual,True
S-f7fa56,A-c16cf7,2024-10-18,,Pro,13,637,7644,False,False,False,False,monthly,True
S-d50f1d,A-08e34e,2024-07-02,,Basic,29,0,0,True,False,False,False,annual,True
S-5b9267,A-410e86,2024-12-17,,Pro,33,0,0,True,False,False,False,annual,True
S-199697,A-bcf664,2024-11-11,,Enterprise,7,1393,16716,False,False,False,False,annual,True
S-cbe349,A-e89151,2024-02-16,2024-04-23,Enterprise,8,1592,19104,False,True,False,True,annual,False
S-2b4a26,A-66224b,2024-11-20,,Basic,92,0,0,True,False,False,False,annual,False
S-704195,A-dfbd31,2024-04-29,,Basic,14,266,3192,False,False,False,False,monthly,True
S-4dae4c,A-158f4e,2023-12-19,,Pro,61,2989,35868,False,False,False,False,monthly,True
S-d425c9,A-e4144b,2024-11-11,,Enterprise,41,8159,97908,False,False,False,False,annual,True
S-078e94,A-3a7284,2024-11-28,,Enterprise,31,6169,74028,False,False,False,False,monthly,True
S-f869a0,A-726cfa,2024-02-29,,Basic,24,456,5472,False,True,False,False,monthly,True
S-b57a5e,A-17939a,2024-12-30,,Basic,20,380,4560,False,False,False,False,annual,True
S-a66766,A-9f9299,2024-03-09,,Basic,28,532,6384,False,False,False,False,monthly,False
S-13a013,A-8bde0c,2024-12-19,,Basic,23,437,5244,False,False,False,False,annual,True
S-813cdc,A-39b19f,2023-07-04,,Pro,20,980,11760,False,False,False,False,annual,True
S-b6e15a,A-67be94,2023-09-17,2024-02-18,Enterprise,37,7363,88356,False,False,False,True,monthly,False
S-db3856,A-ccabf0,2023-11-18,,Pro,21,1029,12348,False,False,False,False,annual,True
S-dbc4d5,A-751c58,2024-08-24,,Pro,15,735,8820,False,False,False,False,annual,True
S-eabdce,A-9208f0,2023-05-15,,Enterprise,14,2786,33432,False,False,False,False,annual,True
S-19029a,A-712f1c,2024-12-11,,Pro,17,833,9996,False,False,False,False,annual,True
S-05be05,A-e7beab,2024-03-16,2024-05-30,Enterprise,5,995,11940,False,False,False,True,annual,True
S-222167,A-c1e51e,2024-12-29,2024-12-31,Basic,41,779,9348,False,False,False,True,annual,True
S-a68d25,A-31ab9a,2024-03-23,,Basic,15,285,3420,False,False,False,False,monthly,True
S-4305f1,A-afa505,2024-01-08,,Pro,70,3430,41160,False,False,False,False,monthly,True
S-95cc5a,A-9bfc9f,2024-03-14,,Basic,53,1007,12084,False,True,False,False,annual,True
S-0b7de7,A-eb7fac,2024-09-03,,Enterprise,16,3184,38208,False,False,False,False,monthly,True
S-f5888c,A-4e631b,2024-12-10,,Basic,22,418,5016,False,False,False,False,annual,True
S-28489e,A-fd7ad3,2024-11-02,,Basic,12,0,0,True,False,False,False,annual,True
S-98dd7d,A-e6afc1,2023-05-24,,Enterprise,51,10149,121788,False,False,False,False,annual,True
S-b10cfa,A-503d5a,2024-06-28,,Pro,6,294,3528,False,False,False,False,monthly,True
S-3199cf,A-068fc6,2024-07-20,,Pro,35,1715,20580,False,False,False,False,monthly,True
S-61d573,A-0dbdc6,2024-04-24,,Pro,30,1470,17640,False,False,False,False,annual,True
S-2dbf26,A-dfbd31,2023-12-10,,Pro,14,0,0,True,False,False,False,annual,True
S-eae773,A-88c6ca,2024-12-03,,Pro,11,539,6468,False,False,False,False,monthly,True
S-18b808,A-425e76,2024-08-13,,Enterprise,9,1791,21492,False,False,False,False,annual,True
S-d90f0a,A-e19ff6,2024-10-23,,Pro,26,1274,15288,False,False,False,False,monthly,False
S-82be96,A-7920cc,2024-11-29,,Pro,39,1911,22932,False,False,False,False,annual,True
S-7bd2d7,A-9b9fe9,2024-11-28,,Enterprise,50,9950,119400,False,False,False,False,monthly,True
S-5f3359,A-9174e0,2024-12-10,,Pro,37,1813,21756,False,False,False,False,annual,True
S-9d7c19,A-82d8a6,2024-12-31,2024-12-31,Pro,5,245,2940,False,False,False,True,annual,True
S-2bc644,A-2d4502,2024-04-30,,Pro,8,392,4704,False,False,False,False,annual,True
S-ec8b34,A-de58ca,2023-10-09,,Enterprise,62,12338,148056,False,False,False,False,annual,False
S-1d2d00,A-a7bd4b,2024-09-18,2024-10-13,Basic,9,171,2052,False,False,False,True,monthly,True
S-9a44ec,A-bf7919,2024-12-21,2024-12-29,Pro,15,735,8820,False,False,False,True,annual,True
S-6c109f,A-c42f1f,2024-10-13,,Enterprise,12,2388,28656,False,False,False,False,annual,True
S-f99f9e,A-dbc825,2024-10-19,2024-12-17,Enterprise,55,10945,131340,False,False,False,True,monthly,True
S-9dda85,A-462d45,2024-01-16,2024-05-29,Basic,89,1691,20292,False,False,False,True,annual,False
S-94009b,A-9f0b68,2024-10-08,,Enterprise,10,1990,23880,False,False,True,False,annual,True
S-834097,A-9badbd,2024-12-03,,Enterprise,5,995,11940,False,False,False,False,annual,True
S-61efc1,A-05d3b3,2023-11-27,,Pro,9,0,0,True,False,False,False,monthly,False
S-d1527e,A-956988,2024-12-07,,Pro,26,1274,15288,False,False,False,False,annual,True
S-caec41,A-55f257,2024-01-24,,Enterprise,23,4577,54924,False,True,False,False,annual,True
S-921dc3,A-a865bd,2024-05-22,,Enterprise,38,7562,90744,False,False,False,False,annual,False
S-038f6f,A-82d8a6,2024-12-14,2024-12-29,Enterprise,10,0,0,True,True,False,True,monthly,True
S-93dc0e,A-8e47ca,2024-11-03,2024-12-09,Enterprise,25,4975,59700,False,False,False,True,monthly,True
S-10702d,A-59f724,2024-03-14,,Basic,3,0,0,True,False,False,False,monthly,True
S-737a28,A-a1bbb6,2024-02-26,,Pro,8,392,4704,False,False,False,False,monthly,True
S-e77b1e,A-296d7c,2024-01-30,,Basic,6,114,1368,False,False,False,False,annual,True
S-d841e4,A-a1b80b,2024-06-28,,Enterprise,16,3184,38208,False,True,False,False,annual,True
S-c6dc67,A-9f2731,2024-11-10,,Pro,33,1617,19404,False,False,False,False,monthly,True
S-aaf1d0,A-fd9422,2024-07-12,,Enterprise,58,0,0,True,False,False,False,monthly,False
S-e77144,A-49b828,2023-08-09,,Enterprise,25,4975,59700,False,True,False,False,monthly,True
S-9b8504,A-c37cab,2024-10-19,,Pro,13,637,7644,False,False,True,False,annual,True
S-504683,A-bbc346,2024-11-24,,Enterprise,19,3781,45372,False,False,False,False,annual,True
S-f3138f,A-3b5cd1,2024-06-11,,Enterprise,55,0,0,True,True,False,False,annual,True
S-73688c,A-d535f6,2024-09-21,,Basic,12,0,0,True,False,False,False,monthly,True
S-6e5a3d,A-bb1486,2024-11-23,,Pro,41,2009,24108,False,False,False,False,annual,True
S-af6f53,A-410e86,2024-12-01,,Basic,24,456,5472,False,False,False,False,monthly,False
S-134753,A-e83938,2024-02-08,,Enterprise,16,3184,38208,False,True,False,False,monthly,True
S-3503b4,A-58b9ff,2024-07-18,,Enterprise,2,398,4776,False,False,False,False,monthly,True
S-81e9f1,A-05d3b3,2024-09-10,,Basic,9,171,2052,False,False,False,False,monthly,True
S-31e347,A-cb6cc6,2023-08-15,,Basic,14,266,3192,False,True,False,False,annual,False
S-102ebf,A-e60f9d,2024-11-13,,Enterprise,29,5771,69252,False,False,False,False,annual,False
S-a06b03,A-9b9fe9,2024-11-19,,Pro,68,3332,39984,False,False,False,False,annual,True
S-c14b9d,A-91e948,2023-12-06,,Basic,41,779,9348,False,False,False,False,monthly,True
S-a5cf6d,A-e51ec7,2023-11-27,,Enterprise,25,4975,59700,False,False,True,False,monthly,True
S-6d96c9,A-a33200,2024-10-14,,Pro,29,1421,17052,False,False,False,False,monthly,True
S-d81959,A-039727,2024-11-10,,Basic,25,475,5700,False,False,False,False,annual,True
S-c77f0c,A-034368,2024-11-29,,Basic,29,551,6612,False,False,False,False,monthly,False
S-6eb56d,A-10b8da,2024-09-14,,Pro,34,1666,19992,False,False,False,False,monthly,True
S-b1dce0,A-fd7ad3,2024-11-07,,Basic,12,228,2736,False,False,False,False,monthly,True
S-a07c46,A-e693b6,2023-09-23,2023-10-15,Pro,55,2695,32340,False,True,False,True,monthly,True
S-df91b0,A-ba6516,2024-10-04,,Basic,27,513,6156,False,False,True,False,monthly,False
S-f16bb2,A-0f6450,2024-12-27,,Enterprise,28,0,0,True,False,False,False,monthly,True
S-94cf13,A-8adedc,2024-05-23,,Basic,5,95,1140,False,False,False,False,annual,True
S-f9df40,A-956988,2024-12-05,,Basic,70,1330,15960,False,False,False,False,annual,True
S-f366b3,A-ac85cd,2024-12-26,,Pro,85,4165,49980,False,False,False,False,annual,True
S-c38acd,A-726cfa,2024-11-24,,Enterprise,31,6169,74028,False,False,False,False,monthly,True
S-0d93fe,A-993085,2023-08-09,,Basic,31,589,7068,False,False,False,False,monthly,True
S-8d8dd0,A-902ef7,2024-09-30,,Enterprise,83,16517,198204,False,True,False,False,monthly,True
S-9395a2,A-0e966d,2024-09-05,,Basic,11,209,2508,False,False,False,False,monthly,True
S-b1c57d,A-712533,2023-11-09,,Basic,18,342,4104,False,False,False,False,annual,True
S-f039f9,A-7a0d69,2024-12-10,,Enterprise,16,3184,38208,False,False,False,False,monthly,True
S-76b43f,A-b48f73,2024-12-26,,Basic,80,1520,18240,False,False,False,False,monthly,True
S-27552b,A-1d5444,2024-07-17,,Pro,24,1176,14112,False,False,False,False,annual,True
S-5bf2e5,A-484819,2024-07-31,,Basic,22,418,5016,False,False,False,False,annual,True
S-0c56e1,A-6f8ad2,2024-09-27,,Basic,29,551,6612,False,False,False,False,annual,False
S-47985c,A-1b707d,2024-12-27,,Basic,2,0,0,True,False,False,False,annual,False
S-43b137,A-756192,2024-06-14,,Enterprise,39,7761,93132,False,False,False,False,annual,True
S-8d2824,A-417d2f,2023-08-14,,Basic,37,703,8436,False,False,False,False,annual,False
S-2186ea,A-dbc825,2024-03-06,,Pro,19,931,11172,False,False,False,False,annual,True
S-2f8d64,A-ab438f,2024-11-28,,Enterprise,13,2587,31044,False,False,False,False,annual,False
S-7501c9,A-94c3cd,2024-11-23,,Pro,32,0,0,True,False,False,False,monthly,True
S-718bf5,A-5a3eb9,2024-03-15,,Pro,18,882,10584,False,False,False,False,annual,True
S-96e431,A-8b25f2,2024-03-23,,Pro,6,294,3528,False,False,False,False,annual,True
S-084f4a,A-faa28c,2024-02-05,2024-10-13,Enterprise,48,9552,114624,False,False,False,True,monthly,False
S-fc8f09,A-68f37c,2024-10-05,,Enterprise,4,796,9552,False,True,False,False,monthly,True
S-5abbac,A-94d3da,2023-09-26,,Pro,41,0,0,True,False,False,False,annual,True
S-5aff5f,A-d82ef9,2024-11-30,,Basic,26,494,5928,False,False,False,False,monthly,True
S-43cd30,A-8145a0,2024-05-01,,Basic,37,0,0,True,True,False,False,annual,False
S-339fce,A-e888d1,2024-11-26,,Pro,14,686,8232,False,False,False,False,monthly,True
S-9dcfb5,A-7d514c,2024-09-07,,Enterprise,17,3383,40596,False,False,False,False,annual,True
S-2fd650,A-019782,2024-12-04,,Enterprise,15,0,0,True,False,False,False,annual,False
S-50a388,A-089363,2024-06-18,,Pro,34,0,0,True,True,False,False,annual,True
S-1fd72a,A-09316c,2024-11-27,,Pro,70,3430,41160,False,False,False,False,annual,True
S-40cbc0,A-474ad4,2024-04-18,,Basic,8,152,1824,False,False,False,False,annual,True
S-0b831e,A-4c38bc,2024-05-10,,Pro,36,1764,21168,False,False,False,False,annual,True
S-b5035b,A-7c4956,2023-12-28,,Enterprise,5,995,11940,False,False,False,False,monthly,True
S-1ac1b4,A-ac14bb,2023-10-28,,Enterprise,21,4179,50148,False,False,False,False,monthly,True
S-86e226,A-58b9ff,2024-06-17,,Pro,25,0,0,True,False,False,False,monthly,False
S-e60ba0,A-d26ab4,2024-11-18,,Pro,62,0,0,True,False,False,False,annual,False
S-377ced,A-432483,2023-12-13,,Enterprise,60,11940,143280,False,False,False,False,monthly,False
S-72cf21,A-855a48,2024-01-30,,Enterprise,40,7960,95520,False,False,True,False,annual,False
S-d114e2,A-016043,2024-11-27,,Basic,11,209,2508,False,False,False,False,annual,False
S-5521a1,A-b7b7b7,2024-11-04,,Pro,45,2205,26460,False,False,False,False,annual,True
S-206227,A-4e960a,2024-07-10,,Enterprise,12,2388,28656,False,False,True,False,monthly,True
S-eac553,A-ac9111,2024-09-06,,Basic,28,532,6384,False,False,False,False,annual,True
S-26191b,A-cbbe12,2023-07-21,2024-10-23,Pro,40,0,0,True,False,False,True,annual,True
S-8c8315,A-34ea2f,2024-11-19,,Pro,8,0,0,True,True,False,False,annual,True
S-7af0d5,A-c4ea60,2023-04-11,,Basic,48,912,10944,False,False,True,False,annual,False
S-b45a45,A-bcbe98,2024-09-09,,Pro,46,2254,27048,False,False,False,False,annual,True
S-639d60,A-84ebe4,2024-01-25,,Enterprise,18,0,0,True,False,False,False,annual,True
S-aaeb34,A-90a8c8,2024-09-21,,Enterprise,28,5572,66864,False,True,False,False,annual,False
S-bef342,A-4814a3,2024-11-26,,Enterprise,87,17313,207756,False,False,False,False,annual,True
S-162d54,A-922109,2024-11-08,,Basic,11,209,2508,False,False,False,False,monthly,True
S-cf44af,A-3be56b,2024-03-08,,Pro,17,833,9996,False,False,False,False,annual,True
S-2c3d7d,A-c62e55,2024-12-31,,Pro,14,686,8232,False,False,False,False,annual,True
S-92795b,A-e36807,2024-06-01,,Basic,81,1539,18468,False,False,False,False,monthly,False
S-9cb1f7,A-118d55,2024-12-07,,Pro,17,833,9996,False,False,True,False,monthly,True
S-ee994a,A-49b828,2024-04-18,,Pro,25,1225,14700,False,False,False,False,monthly,True
S-97df3f,A-9123ac,2024-06-07,,Pro,9,441,5292,False,False,False,False,annual,True
S-c2b710,A-88c6ca,2024-11-01,,Enterprise,5,995,11940,False,False,False,False,monthly,True
S-e768f5,A-1ac5e0,2024-11-19,,Enterprise,33,6567,78804,False,False,False,False,annual,True
S-6aa20b,A-a6d261,2024-01-11,,Enterprise,9,0,0,True,False,False,False,monthly,True
S-feea3a,A-82d8a6,2024-12-17,2024-12-22,Basic,5,95,1140,False,False,True,True,monthly,True
S-f86bcf,A-592832,2024-12-02,2024-12-03,Pro,44,2156,25872,False,False,False,True,annual,False
S-6608d9,A-c9bb3e,2024-10-26,,Enterprise,18,3582,42984,False,False,False,False,annual,True
S-f5efe4,A-313be3,2023-11-25,,Enterprise,47,0,0,True,False,False,False,annual,True
S-32b223,A-2edab2,2023-11-28,,Pro,17,833,9996,False,False,False,False,annual,True
S-155e15,A-b07b56,2024-12-02,,Pro,30,1470,17640,False,False,False,False,monthly,True
S-a6010b,A-5a92e7,2024-10-14,,Basic,6,0,0,True,False,False,False,monthly,True
S-e60306,A-f45426,2024-12-10,,Enterprise,46,9154,109848,False,False,False,False,annual,True
S-6bde88,A-157070,2024-09-18,,Pro,49,0,0,True,False,False,False,annual,True
S-6ca5ab,A-55f257,2024-07-31,,Basic,14,0,0,True,False,False,False,annual,True
S-eafea7,A-cbd1a3,2024-11-29,,Enterprise,28,5572,66864,False,False,False,False,monthly,True
S-55db9e,A-8ae05d,2024-08-19,,Basic,86,1634,19608,False,False,False,False,annual,False
S-be079b,A-6da850,2024-04-29,,Basic,5,0,0,True,False,True,False,monthly,False
S-bd5207,A-7cfe77,2024-12-05,,Basic,69,1311,15732,False,False,False,False,annual,True
S-f74bdd,A-c16101,2024-09-14,,Enterprise,14,2786,33432,False,False,False,False,annual,True
S-b3071c,A-cab532,2023-11-03,2024-12-14,Pro,31,1519,18228,False,False,False,True,monthly,True
S-ed1026,A-9a532a,2024-09-21,,Enterprise,11,2189,26268,False,False,False,False,annual,True
S-8cfa7f,A-d922bf,2024-08-12,,Enterprise,15,0,0,True,False,False,False,annual,True
S-2dbf11,A-e888d1,2024-05-25,,Pro,14,686,8232,False,False,False,False,annual,True
S-4311fb,A-2b9d3e,2024-11-12,,Pro,14,686,8232,False,False,False,False,monthly,True
S-5d729e,A-4a267b,2024-05-09,,Enterprise,29,5771,69252,False,False,False,False,monthly,True
S-50e517,A-e7a1e2,2024-10-28,,Basic,12,228,2736,False,False,False,False,annual,True
S-814624,A-671f31,2024-12-28,,Enterprise,82,0,0,True,False,True,False,annual,True
S-f2d47e,A-6dee43,2024-05-27,,Enterprise,54,0,0,True,False,False,False,monthly,True
S-a405f7,A-0b0d6d,2024-12-30,,Pro,22,1078,12936,False,False,False,False,annual,True
S-0c46bb,A-c45b23,2024-04-09,,Basic,12,228,2736,False,False,False,False,annual,True
S-8b486a,A-59f724,2024-06-12,,Pro,77,0,0,True,False,False,False,annual,False
S-ddb09e,A-cc1d8d,2024-12-10,,Enterprise,8,1592,19104,False,False,False,False,monthly,False
S-561e21,A-87aa7b,2024-08-29,,Pro,24,0,0,True,True,False,False,annual,True
S-8b1c37,A-acb7f7,2024-03-28,,Pro,32,0,0,True,False,False,False,monthly,False
S-fc6cb4,A-34d880,2024-08-11,2024-09-18,Basic,41,779,9348,False,False,False,True,monthly,False
S-13dfe7,A-956988,2024-12-15,,Pro,2,98,1176,False,False,False,False,annual,True
S-14d060,A-bcf664,2024-12-12,,Pro,47,2303,27636,False,False,False,False,annual,True
S-43f9f8,A-712f1c,2024-01-03,,Basic,24,456,5472,False,False,False,False,monthly,True
S-8c41e8,A-c16101,2024-09-23,,Basic,16,304,3648,False,True,False,False,annual,True
S-0a9660,A-c7e58b,2024-04-04,,Enterprise,10,1990,23880,False,False,False,False,monthly,True
S-9c85b0,A-78f02b,2024-11-19,,Enterprise,11,2189,26268,False,False,False,False,annual,True
S-f09b6c,A-0f6450,2024-12-27,,Basic,28,532,6384,False,False,False,False,monthly,True
S-a1e688,A-2f6a32,2024-11-10,,Basic,47,893,10716,False,False,False,False,annual,True
S-0b62cc,A-a09355,2024-11-11,,Enterprise,17,3383,40596,False,False,False,False,monthly,True
S-e41941,A-aa9511,2024-12-12,,Enterprise,30,5970,71640,False,False,False,False,monthly,False
S-b7deea,A-65aeb5,2024-03-22,2024-12-03,Enterprise,63,12537,150444,False,False,False,True,monthly,True
S-b81c97,A-0b0d6d,2024-12-31,,Pro,18,882,10584,False,False,False,False,monthly,True
S-462547,A-e2cd1b,2024-12-07,,Basic,119,2261,27132,False,False,False,False,annual,True
S-38ac0c,A-794a0b,2024-07-05,,Enterprise,31,6169,74028,False,False,False,False,monthly,True
S-4704e5,A-6dee43,2024-03-15,,Basic,3,57,684,False,False,False,False,monthly,True
S-8b349c,A-32728c,2023-07-01,2024-04-07,Basic,20,380,4560,False,False,False,True,annual,True
S-33472f,A-f03140,2024-03-31,,Enterprise,27,5373,64476,False,False,False,False,monthly,True
S-70c369,A-4bfa33,2024-12-24,,Pro,72,3528,42336,False,False,False,False,monthly,True
S-2a6e4a,A-17939a,2024-12-30,,Pro,31,1519,18228,False,False,False,False,annual,False
S-091a8d,A-098560,2024-02-24,,Pro,23,0,0,True,False,False,False,monthly,True
S-a2afb0,A-139c3b,2024-12-21,,Enterprise,18,3582,42984,False,False,False,False,annual,False
S-85022b,A-d62e02,2024-11-06,,Basic,6,114,1368,False,True,False,False,monthly,True
S-b71b3a,A-cd458b,2024-12-21,,Enterprise,47,9353,112236,False,False,False,False,monthly,True
S-cc80ee,A-034368,2024-12-12,,Enterprise,23,4577,54924,False,False,False,False,monthly,True
S-2e8409,A-029f69,2024-12-14,,Pro,10,490,5880,False,False,False,False,annual,False
S-de9b4b,A-600734,2024-11-06,,Pro,36,1764,21168,False,False,False,False,monthly,True
S-e5efce,A-cea1f0,2024-08-06,,Pro,8,392,4704,False,False,False,False,annual,False
S-d925e2,A-ce550d,2024-12-16,,Pro,35,1715,20580,False,False,False,False,annual,True
S-0ab4e8,A-6a4e2d,2023-12-04,,Pro,16,784,9408,False,False,False,False,monthly,True
S-585c3b,A-cc1d8d,2024-12-13,,Pro,6,0,0,True,False,False,False,annual,True
S-a4fd17,A-cbbe12,2024-05-11,2024-07-20,Basic,40,760,9120,False,False,True,True,monthly,False
S-68b261,A-d535f6,2024-12-11,,Pro,19,931,11172,False,True,False,False,annual,True
S-567afa,A-c16cf7,2024-12-07,,Pro,18,882,10584,False,False,False,False,annual,True
S-39b850,A-297a2d,2023-08-15,,Basic,27,0,0,True,False,False,False,annual,True
